artist,告白/求婚,失戀/分手,工作/讀書,派對/狂歡,通勤/開車,運動
小在,False,False,False,False,False,False
小塵埃 (Lil’Ashes),False,False,False,False,False,False
小宇 宋念宇,True,True,True,False,True,False
小安,False,False,False,False,False,False
小小樂隊,False,False,False,False,False,False
小小雅,False,False,False,False,False,False
小山田壯平,False,False,False,False,False,False
小春Kenzy,False,False,False,False,False,False
小樂哥（王唯樂）,False,False,False,False,False,False
小水,False,False,False,False,False,False
小玉兒 Sonya,False,False,False,False,False,False
小王子,False,False,False,False,False,False
小球(莊鵑瑛),False,False,False,False,False,False
小男孩樂團 (Men Envy Children),False,False,False,False,False,False
小百合周月綺,False,False,False,False,False,False
小確幸日記,False,False,False,False,False,False
小米Johnny Tsai,False,False,False,False,False,False
小肥 (Terence Siufay),False,False,False,False,False,False
小蓝背心,False,False,False,False,False,False
小藍背心,False,False,False,False,False,False
小虎隊,False,False,False,False,False,False
小西瓜一枚,False,False,False,False,False,False
小酒館的情歌,False,False,False,False,False,False
小阿七,False,False,False,False,False,False
小馬崎達也,False,False,False,False,False,False
小鬼阿秋,False,False,False,False,False,False
小點新,False,False,False,False,False,False
少年共和國 (Boys Republic),False,False,False,False,False,False
"尤起胜, 夏婉安",False,False,False,False,False,False
尤長靖,False,False,False,False,False,False
就已 (Joey Huang),False,False,False,False,False,False
就是南方凯,False,False,False,False,False,False
就是南方凱,False,False,False,False,False,False
尹智聖 (Yoon Jisung),False,False,False,False,False,False
尹賢尚 (YOON HYUN SANG),False,False,False,False,False,False
尹鍾信 (Yoon Jong Shin),False,False,False,False,False,False
屁孩 Ryan,False,False,False,False,False,False
屁孩 Ryan & 陳瑾緗Allyson & 黃右年 & rgry,False,False,False,False,False,False
屋頂動物園,False,False,False,False,False,False
山內惠介,False,False,False,False,False,False
山東 (SADON),False,False,False,False,False,False
"山止川行, 吳瑭",False,False,False,False,False,False
"山止川行, 莊淇文29",False,False,False,False,False,False
岑寧兒 (Yoyo Sham),False,False,False,False,False,False
岡崎體育,False,False,False,False,False,False
岡本真夜,False,False,False,False,False,False
岩坂 遼,False,False,False,False,False,False
岩崎太整,True,False,False,False,False,False
岩崎愛,False,False,False,False,False,False
岳靖川,False,False,False,False,False,False
島嶼心情,False,False,False,False,False,False
島谷 瞳,False,False,False,False,False,False
崎山蒼志,False,False,False,False,False,False
崔健,False,False,False,False,False,False
崔子格 (Queena Cui),False,False,False,False,False,False
嵐,False,False,False,False,False,False
嵐馨樂團,False,False,False,False,False,False
川崎鷹也,False,False,False,False,False,False
川青,False,False,False,False,False,False
"川青, Morerare",False,False,False,False,False,False
工藤祐次郎,False,False,False,False,False,False
左左右右 (Zony&Yony),False,False,False,False,False,False
左立,False,False,False,False,False,False
巨星系列,False,False,False,False,False,False
巫啟賢 (Eric Moo),False,False,False,False,False,False
巴比 (Bobby),False,False,False,False,False,False
巴洛克獨奏家樂團 (Baroque Camerata),False,False,False,False,False,False
布拉優揚•久拉巴斯,False,False,False,False,False,False
布朗 (MrBrown),False,False,False,False,False,False
布袋寅泰,False,False,False,False,False,False
布魯昔,False,False,False,False,False,False
布鲁昔,False,False,False,False,False,False
希文,False,False,False,False,False,False
"席子淇 Jennifer, HUR+",False,False,False,False,False,False
帶我去遠方電影原聲帶,False,False,False,False,False,False
常佳寧,False,False,False,False,False,False
平井 大,False,False,False,False,False,False
平井堅,False,False,False,False,False,False
幸福的孩子愛唱歌,False,False,False,False,False,False
幻想樂團,False,False,False,False,False,False
幼兒啟蒙成長系列,False,False,False,False,False,False
幽靈水晶 CRYXTAL,False,False,False,False,False,False
幾田りら,False,False,False,False,False,False
幾米微笑的魚,False,False,False,False,False,False
庄心妍,False,False,False,False,False,False
"应嘉俐, DJ晚儿",False,False,False,False,False,False
康士坦的變化球 (KST),False,False,False,False,False,False
康晋榮(康康) (Kang Kang),False,False,False,False,False,False
康樹龍,False,False,False,False,False,False
康淨淳,False,False,False,False,False,False
庸俗救星Vulgar Savior,False,False,False,False,False,False
庾澄慶 (Harlem Yu),True,True,False,True,True,True
廖俊濤,False,False,False,False,False,False
廖允杰 (Y),False,False,False,False,False,False
廖文強 (Wen-Chiang Liao),False,False,False,False,False,False
廖文強與壞神經樂團,False,False,False,False,False,False
廖竟淳,False,False,False,False,False,False
廖語晴,False,False,False,False,False,False
廣末涼子,False,False,False,False,False,False
廣橋真紀子,False,False,False,True,True,False
廷祐 (JUNGWOO),False,False,False,False,False,False
张叶蕾,False,False,False,False,False,False
张文寒,False,False,False,False,False,False
"张碧晨, 李承铉",False,False,False,False,False,False
张紫豪,False,False,False,False,False,False
弦子,False,False,False,False,False,False
張三李四 (Chang and Lee),False,False,False,False,False,False
張中立 (Eric Chung),False,False,False,False,False,False
張信哲 (Jeff Chang),False,False,False,False,False,False
張凡俊 (Jang Beom June),False,False,False,False,False,False
張凱喆,False,False,False,False,False,False
張哲瀚,False,False,False,False,False,False
張國榮 (Leslie Cheung),False,False,False,False,False,False
"張國璽, 展榮展瑞, 李佳歡",False,False,False,False,False,False
張妙格,False,False,False,False,False,False
張子丰 (Fred Cheung),False,False,False,False,False,False
張孟權,False,False,False,False,False,False
張學友 (Jacky Cheung),True,True,True,True,True,False
張宇 (Phil Chang),False,True,False,False,True,True
張家旺,False,False,False,False,False,False
張希 (Zhang Xi),False,False,False,False,False,False
張思愉 (FiSH),False,False,False,False,False,False
張惠妹+孫燕姿 (a MEI+Stefanie Sun),False,False,False,False,False,False
張惠春 (Saya),False,False,False,False,False,False
張憶庭 (ET Chang),False,False,False,False,False,False
張懸 (Deserts Xuan),False,True,True,False,True,False
張敬軒 (Hins Cheung),False,False,False,False,True,False
張智成 (Z-Chen Chang),False,True,True,False,True,False
張杰 (Jason Zhang),False,False,False,False,False,False
張桀瑋 (Chieh-Wei Chang),False,False,False,False,False,False
張棟樑 (Nicholas Teo),False,False,False,False,False,False
"張楚寒, 郭家瑋",False,False,False,False,False,False
張清芳 (Stella Chang),False,False,False,False,False,False
張牧喬 (Mukio),False,False,False,False,False,False
張玉華 (Celest Zhang),False,False,False,False,False,False
張睿銓 (Chang Jui-Chuan),False,False,False,False,False,False
張碧晨,False,False,False,False,False,False
張立基,False,False,False,False,False,False
張立昂 (Marcus Chang),False,False,False,False,False,False
張簡君偉 (Alex Chang Jien),False,False,False,False,False,False
張繼聰 (Louis Cheung),False,False,False,False,False,False
張與辰 (Vic Teo),False,False,False,False,False,False
張艾嘉 (Sylvia Chang),False,False,False,False,False,False
張芮菲 (Vita),False,False,False,False,False,False
張芸京 (Jing Chang),False,False,False,False,False,False
張若凡 (Rylee Chang),False,False,False,False,False,False
張衛健 (Dicky Cheung),False,False,False,False,False,False
張語噥 (Sammy),True,True,False,False,False,False
張遠,False,False,False,False,False,False
"張遠, 陸虎, 周潔瓊, 葉炫清",False,False,False,False,False,False
"張酷, 竹君, 戴玲燕",False,False,False,False,False,False
張陽陽,False,False,False,False,False,False
張雨生 (Tom Chang),False,False,False,False,False,False
張雨農,False,False,False,False,False,False
張震,False,False,False,False,False,False
張震嶽 (Ayal Komod),False,True,True,True,True,True
張震嶽+MC HotDog熱狗+功夫胖KungFu-P+派克特Pact,False,False,False,False,False,False
張靖 Jimmy Ching Chang,False,False,False,False,False,False
張靚穎 (Jane Zhang),False,False,False,False,False,False
張韶涵 (Angela Chang),False,True,False,True,True,True
張韶涵+蘇打綠,False,False,False,False,False,False
"張韶涵, 王赫野 (Angela Chang, Wang Heye)",False,False,False,False,False,False
張龍,False,False,False,False,False,False
強辯之[終極三國]三國鼎立SUPER大鬥陣,False,False,False,False,False,False
強辯樂團 (Champion),False,False,False,False,False,False
弹棉花的小花,False,False,False,False,False,False
彩虹,False,False,False,False,False,False
彩虹圈圈 (Rainbow Circle),False,False,False,False,False,False
彭佳慧 (Julia Peng),True,True,True,False,True,False
彭羚 (Cass Phang),False,False,False,False,False,False
影子計劃 Shadow Project,False,False,False,False,False,False
徐仁國 (Seo In Guk),False,False,False,False,False,False
徐佳瑩 (LaLa Hsu),True,True,True,True,True,True
徐佳瑩/胡夏,False,False,False,False,False,False
徐凱 (Uriah See),False,False,False,False,False,False
徐凱希,False,False,False,False,False,False
徐子未,False,False,False,False,False,False
徐小鳳 (Paula Tsui),False,False,False,False,False,False
徐心愉,False,False,False,False,False,False
徐恩光 (SEO EUNKWANG),False,False,False,False,False,False
徐懷鈺 (Yuki Hsu),False,False,False,False,False,False
徐暐翔 (Vash Hsu),False,False,False,False,False,False
徐秉龍 (Barry Xu),False,False,False,False,False,False
徐若瑄 (Vivian Hsu),False,False,False,False,False,False
徐靖玟 (ChingWen),False,False,False,False,False,False
微酸瑪莉 (Acid Marie),False,False,False,False,False,False
德永英明,False,False,False,False,False,False
心碎男女俱乐部,False,False,False,False,False,False
必順鄉村 (Bison country),False,False,False,False,False,False
快樂童年童歌精選,False,False,False,False,False,False
怕胖團 (PAPUN BAND),False,False,False,False,False,False
怕辣不要辣,False,False,False,False,False,False
思衛 (Sway),False,False,False,False,False,False
怪阿姨,False,False,False,False,False,False
恕樂團 Solemn,False,False,False,False,False,False
恰克與飛鳥,False,False,False,False,False,False
恰拉,False,False,False,False,False,False
恰米娜,False,False,False,False,False,False
惘聞 Wang Wen,False,False,False,False,False,False
愛人眼睛 (My Lover's Eyes),False,False,False,False,False,False
愛滿口袋,False,False,False,False,False,False
愛的魔幻,False,False,False,False,False,False
愛舫 (Ai-Fang),False,False,False,False,False,False
慢慢說 (MURMURSHOW),False,False,False,False,False,False
"慢慢說, MURMURSHOW",False,False,False,False,False,False
戀愛的發現 電視原聲帶,False,False,False,False,False,False
成晞 CHANCE,False,False,False,False,False,False
成田あより,False,False,False,False,False,False
我們,False,False,False,False,False,False
我們結婚吧電視原聲帶,False,False,False,False,False,False
我念歌詞呆呆的,False,False,False,False,False,False
我是機車少女,False,False,False,False,False,False
我走指南路,False,False,False,False,False,False
戴佩妮 (Penny Tai),False,True,False,False,True,False
"戴佩妮, GAI 周延",False,False,False,False,False,False
戴愛玲 (Princess Ai),True,True,False,False,False,True
戴羽彤,False,False,False,False,False,False
戶田有里子,False,False,False,False,False,False
房東的貓 (The Landlord's Cat),False,False,False,False,False,False
"扇谷研人, 伊藤悠甫",False,False,False,False,False,False
"扇谷研人, 大石昌良, 松本峰明",False,False,False,False,False,False
手嶌葵,False,False,False,False,False,False
打倒三明治 (Sandwich Fail),False,False,False,False,False,False
托托合唱團 (Toto),False,False,False,False,False,False
承桓,False,False,False,False,False,False
拍打仔,False,False,False,False,False,False
拍謝少年 (Sorry Youth),False,False,False,False,False,False
持修,True,True,False,False,False,False
指尖笑,False,False,False,False,False,False
振永 (Jinyoung),False,False,False,False,False,False
"振永, 9m88",False,False,False,False,False,False
接個吻，開一槍+沈以誠+薛明媛,False,False,False,False,False,False
擊沈女孩 (Destroyers),False,False,False,False,False,False
放克猴寶貝,False,False,False,False,False,False
放浪二勢力,False,False,False,False,False,False
放浪兄弟,False,False,False,False,False,False
放浪兄弟 ATSUSHI,False,False,False,False,False,False
放浪兄弟 TAKAHIRO,False,False,False,False,False,False
政學zedx,False,False,False,False,False,False
敗犬樂隊,False,False,False,False,False,False
文慧如 (Boon Hui Lu),False,True,False,True,True,False
"文慧如 Boon Hui Lu, 陳昊森 Edward Chen, 77Ke 柯棨棋",False,False,False,False,False,False
文章,False,False,False,False,False,False
斑恩/思遠AL,False,False,False,False,False,False
斑恩Ben,False,False,False,False,False,False
"斑恩Ben, 思遠AL",False,False,False,False,False,False
新しい学校のリーダーズ,False,False,False,False,False,False
新亞室內樂協會 (New Asia Chamber Music Society),False,False,False,False,False,False
新垣結衣,False,False,False,False,False,False
新寶島康樂隊 (New Formosa Entertainment Troupe),False,False,False,False,False,False
新白髮魔女傳,False,False,False,False,False,False
新說唱2025,False,False,False,False,False,False
新青年理髮廳 (New Youth Barbershop),False,False,False,False,False,False
方力申 (Alex Fong),False,False,False,False,False,False
方大同 (Khalil Fong),True,False,True,False,True,False
方沁,False,False,False,False,False,False
方烱彬 (Abin Fang),False,False,False,False,False,False
方皓玟 (Charmaine Fong),False,False,False,False,False,False
方立維 ALI,False,False,False,False,False,False
方馨,False,False,False,False,False,False
"方馨, 柯叔元, 米可白, 蕭景鴻, 林玉書, 亮曦, 吳嘉隆, 蔣三省",False,False,False,False,False,False
施孝榮 (Samson Shih),False,False,False,False,False,False
施文彬 (Michael Shih),False,False,False,False,False,False
施語庭 (Ada Shih),False,False,False,False,False,False
旅行團樂隊,False,False,False,False,False,False
旅行團樂隊 (The Life Journey),False,False,False,False,False,False
日向坂46,False,False,False,False,False,False
日本動畫名曲集--波妞的遊園地,False,False,False,False,False,False
日野健太,False,False,False,False,False,False
旦增尼玛,False,False,False,False,False,False
早安家族總動員,False,False,False,False,False,False
早安少女組。,False,False,False,False,False,False
早安少女組。’16,False,False,False,False,False,False
旺仔小喬,False,False,False,False,False,False
旺福 (Wonfu),False,False,False,False,False,True
旼炫 (HWANG MIN HYUN),False,False,False,False,False,False
昊恩家家 (Hao-en and Jiajia),False,False,False,False,False,False
明圣凯,False,False,False,False,False,False
明天會更好,False,False,False,False,False,False
明透,False,False,False,False,False,False
昏鴉 (The Murky Crows),False,False,False,False,False,False
易桀齊,False,False,False,False,False,False
易烊千璽 (Jackson Yee),False,False,False,False,False,False
星 (Star),False,False,False,False,False,False
星光幫,False,False,False,False,False,False
星星的孩子,False,False,False,False,False,False
星期三的康帕內拉,False,False,False,False,False,False
星盒子 (Boxx),False,False,False,False,False,False
星街すいせい,False,False,False,False,False,False
星野源,False,False,False,False,False,False
映秀。,False,False,False,False,False,False
春奈露娜,False,False,False,False,False,False
春猿火 feat. SANARI,False,False,False,False,False,False
春艷,False,False,False,False,False,False
春茶,False,False,False,False,False,False
春野,False,False,False,False,False,False
昨夜派对,False,False,False,False,False,False
昼食彼女 Lunch Girls,False,False,False,False,False,False
"晉耀, SHIH CHIEH",False,False,False,False,False,False
晨悠CHENYO,False,False,False,False,False,False
晨曦光廊 (Sun Of Morning),False,False,False,False,False,False
暈蓋 (Gatsby In A Daze),False,False,False,False,False,False
曲婉婷 (Wanting Qu),False,False,False,False,True,True
"曲肖冰, 前男友",False,False,False,False,False,False
書香音樂系列,False,False,False,False,False,False
曹政奭 (Cho Jung Seok),False,False,False,False,False,False
曹方,False,False,False,False,False,False
曹格 (Gary Chaw),False,False,False,False,False,False
曹楊 (Young),False,False,False,False,False,False
曹登昌,False,False,True,False,False,False
曹雅雯 (Olivia Tsao),False,False,False,False,False,False
曹雅雯、陳亞蘭,False,False,False,False,False,False
曾之喬 (Joanne Tseng),False,False,False,False,False,False
"曾博恩, 吳卓源 (Brian Tseng, Julia Wu)",False,False,False,False,False,False
曾我部惠一,False,False,False,False,False,False
曾昭瑋 (Vika),False,False,False,False,False,False
曾昱嘉 (YuJia Tseng),False,False,False,False,False,False
曾柏鈞,False,False,False,False,False,False
曾沛慈 (Pets Tseng),True,True,True,True,True,True
曾淑勤 (Avai),False,False,False,False,False,False
曾溯恕 (Susu Zeng),False,False,False,False,False,False
曾瑋中 (Kuljelje),False,False,False,False,False,False
曾靜玟 (Jing Wen Tseng),False,False,False,False,False,False
曾靜玟+吳汶芳 (Jing Wen Tseng+Fang Wu),False,False,False,False,False,False
最強昌珉 (MAX CHANGMIN),False,False,False,False,False,False
最愛廣告101,False,False,False,False,False,False
最愛爵士情歌3 - Bossa Nova,False,False,False,False,False,False
有圍青年王小花,False,False,False,False,False,False
有感覺 (F.E.E.L.),False,False,False,False,False,False
有氧運動,False,False,False,False,False,True
有華,False,False,False,False,False,False
木匠兄妹最愛情歌,False,False,False,False,False,False
木曜4超玩,False,False,False,False,False,False
木村KAELA,False,False,False,False,False,False
未來小子 (Future),True,False,False,False,True,True
未來星B3Rich,False,False,False,False,False,False
本兮,False,False,False,False,False,False
本多RuRu (Ruru),False,False,False,False,False,False
本月少女 (LOONA),False,False,False,False,False,False
札克忍者 (Zacninja),False,False,False,False,False,False
朱主愛 (Joyce Chu),False,False,False,False,False,False
朱俐靜 (Miu Chu),False,True,True,False,False,False
朱可可 (CO CO ZHU),False,False,False,False,False,False
朱宗慶打擊樂團,False,False,False,True,False,False
朱海君,False,False,False,False,False,False
朱添澤,False,False,False,False,False,False
朱玫玲,False,False,False,False,False,False
朱興東 (Don Chu),False,False,False,False,False,False
朱頭皮 (Pigheadskin),False,False,False,False,False,False
朴佑鎭&李大輝 (PARK WOO JIN & LEE DAE HWI),False,False,False,False,False,False
朴宰范 (Jay Park),False,False,True,True,True,False
朴寶劍 (Park Bo Gum),False,False,False,False,False,False
朴寶藍 (Park Boram),False,False,False,False,False,False
朴序祐,False,False,False,False,False,False
朴志訓 (PARK JI HOON),False,False,False,False,False,False
朴春 (Park Bom),False,False,False,False,False,False
朴智敏 (Jimin Park),False,False,False,False,False,False
朴樹 (Pu Shu),False,False,False,False,False,False
李佳歡 (Kaia Lee),False,False,False,False,False,False
李佳翰,False,False,False,False,False,False
李佳薇 (Jess Lee),True,True,True,False,False,True
李俊昊 (LEE JUNHO),False,False,False,False,False,False
李俊男,False,False,False,False,False,False
李俊緯 (Marcus Lee),False,False,False,False,False,False
李光錫,False,False,False,False,False,False
李克勤 & 容祖兒 (Hacken Lee & Joey Yung),False,False,False,False,False,False
李克勤 (Hacken Lee),False,False,False,False,False,False
李克非 (Kofey),False,False,False,False,False,False
李千娜 (Nana Lee),True,True,False,False,False,False
"李千娜, 周籽言",False,False,False,False,False,False
李友廷 (Yo Lee),False,True,True,True,True,False
李唯楓 (Coke Lee),False,False,False,False,False,False
李善願Maki,False,False,False,False,False,False
李國毅,False,False,False,False,False,False
李夢尹,False,False,False,False,False,False
李孝利 (Lee HyoRi),False,False,False,False,False,False
李宇春 (Chris Lee),False,False,False,False,False,False
李宗泫(CNBLUE) & JUNIEL (Lee Jong Hyun(CNBLUE) & JUNIEL),False,False,False,False,False,False
李宗盛 (Jonathan Lee),False,False,False,False,False,False
李宜柏PAULYBLEE,False,False,False,False,False,False
李宜柏PAULYBLEE & Shoutiń,False,False,False,False,False,False
李崗霖 (Alex Lee),False,False,False,False,False,False
李幸倪 (Gin Lee),False,False,False,False,False,False
李心潔 (Sinje Lee),False,False,False,False,False,False
李怡然同學,False,False,False,False,False,False
李恕權,False,False,False,False,False,False
李承哲 (Lee Seung Chul),False,False,False,False,False,False
李承鉉 (Nathan Scott Lee),False,False,False,False,False,False
李承隆 Tzo,False,False,False,False,False,False
李拾壹 (Subyub Lee),False,False,False,False,False,False
李昇基 (Lee Seung Gi),False,False,False,False,False,False
李昌燮 (LEECHANGSUB),False,False,False,False,False,False
李昶俊 (ECHO),False,False,False,False,False,False
李晉瑋(G.WeiLee),False,False,False,False,False,False
李杰明,False,False,False,False,False,False
"李杰明, 庭竹",False,False,False,False,False,False
"李杰明, 陳忻玥",False,False,False,False,False,False
"李杰明, 陳芳語",False,False,False,False,False,False
李東軒 (Austin Lee),False,False,False,False,False,False
李桑野,False,False,False,False,False,False
李榮浩,True,True,True,True,True,True
李權哲,False,False,False,False,False,False
李欣芸 (CinCin Lee),False,False,False,False,False,False
李毓芬,False,False,False,False,False,False
李泉 (James Li),False,False,False,False,False,False
李泳知,False,False,False,False,False,False
李浩瑋 (Howard Lee),False,False,False,False,False,False
"李溪芮, 孫澤源, 灝灝灝仔",False,False,False,False,False,False
李玉剛,False,False,False,False,False,False
李玉璽 (Dino Lee),False,False,False,False,False,False
李玖哲 (Nicky Lee),False,False,False,False,False,False
李玟 (CoCo Lee),False,True,False,True,True,False
李玟+蔡依林+莫文蔚,False,False,False,False,False,False
李玟雨 (Lee Min Woo),False,False,False,False,False,False
李秀賢 (LEE SUHYUN),False,False,False,False,False,False
李竺芯,False,False,False,False,False,False
李笛 (Lee Juck),False,False,False,False,False,False
李美靈芝,False,False,False,False,False,False
李翊君,False,False,False,False,False,False
李聖傑 (Sam Lee),False,False,False,False,False,False
李芷婷,False,False,False,False,False,False
李英宏 (DJ Didilong),False,False,False,False,False,False
"李英宏, 茄子蛋",False,False,False,False,False,False
李袁杰,False,False,False,False,False,False
李賢 (Lee Hyun),False,False,False,False,False,False
李起光 (LEE GI KWANG),False,False,False,False,False,False
李軒,False,False,False,False,False,False
李遐怡 (LeeHi),False,False,False,False,False,False
李銘杰,False,False,False,False,False,False
李阿彪,False,False,False,False,False,False
李雅英,False,False,False,False,False,False
李雨 (Rain Lee),False,False,True,False,False,False
李頭煥 (Fatdoo),False,False,False,False,False,False
李飄飄,False,False,False,False,False,False
村上由紀,False,False,False,False,False,False
村治佳織,False,False,False,False,False,False
杜德偉 (Alex To),False,False,False,False,False,False
杨友友,False,False,False,False,False,False
杭蓋樂隊,False,False,False,False,False,False
東京中央線 (Tokyo Chuo-Line),False,False,False,False,False,False
東京事變,False,False,False,False,False,False
東京斯卡樂園,False,False,False,False,False,False
東京浪漫放送局,False,False,True,False,False,True
東南 (DON),False,False,False,False,False,False
東山 奈央,False,False,False,False,False,False
東方快車合唱團,False,False,False,False,False,False
東方神起 (TOHOSHINKI),False,False,False,False,False,False
東波 (EastWave),False,False,False,False,False,False
東海 (DONGHAE),False,False,False,False,False,False
松下洸平,False,False,False,False,False,False
松原みき,False,False,False,False,False,False
松室政哉,False,False,False,False,False,False
松本千夏,False,False,False,False,False,False
板野友美,False,False,False,False,False,False
林 和希,False,False,False,False,False,False
林ゆうき,False,False,False,False,False,False
林一峰 (Yatfung),False,False,False,False,False,False
林二汶 & 岑寧兒 (Eman Lam & Yoyo Sham),False,False,False,False,False,False
林亭翰 (Justin Lin),False,False,False,False,False,False
林依晨,False,False,False,False,False,False
林俊傑 (JJ Lin),True,True,True,True,True,True
林俊逸 (Sean Lin),False,False,False,False,False,False
林凡 (Freya Lim),False,True,False,False,True,False
林可綸,False,False,False,False,False,False
林嘉音 (Jinny),False,False,False,False,False,False
林墨,False,False,False,False,False,False
林夕字傳,False,False,False,False,False,False
林奕匡 (Phil Lam),False,False,False,False,False,False
林子祥 (George Lam),False,False,False,False,False,False
林子良 (Johnny Lin),False,False,False,False,False,False
林宇中 (Rynn Lim),False,False,False,False,False,False
林宥嘉 (Yoga Lin),True,True,True,True,True,True
林家謙 (Terence Lam),False,False,False,False,False,False
林小珂,False,False,False,False,False,False
林強 (Lim Giong),False,False,False,False,False,False
林心穎Sing,False,False,False,False,False,False
林志炫 (Terry Lin),False,False,False,False,False,False
林志美 (Samantha Lam),False,False,False,False,False,False
林怡廷 (EVA),False,False,False,False,False,False
林慧萍 (Monique Lin),False,False,False,False,False,False
林憶蓮 (Sandy Lam),True,True,True,False,True,False
林振詮,False,False,False,False,False,False
林明禎 (MinChen),False,False,False,False,False,False
林昱君 (Ludy Lin),False,False,False,False,False,False
林曉培 (Shino Lin),False,False,False,False,False,False
林欣甫 (Max Lin),False,False,False,False,False,False
林正,False,False,False,False,False,False
林海,False,False,False,False,False,False
林海峰 (Jan Lamb),False,False,False,False,False,False
林渝植Anoryz,False,False,False,False,False,False
林潔心,False,False,False,False,False,False
"林玫君, 林依霈",False,False,True,False,False,False
林禾 (LH),False,False,False,False,False,False
林育羣  (小胖),False,False,False,False,False,False
林芯儀 (Shennio Lin),False,False,False,False,False,False
林茉曦,False,False,False,False,False,False
林貝貝,False,False,False,False,False,False
林隆璇 (Kevin Lin),False,False,False,False,False,False
林飛如 (Freya),False,False,False,False,False,False
果歩,False,False,False,False,False,False
柏霖PoLin,False,False,False,False,False,False
柏鹿,False,False,False,False,False,False
柔米,False,False,False,False,False,False
柠檬酸,False,False,False,False,False,False
"柯叔元, 蕭景鴻, 吳嘉隆, 蔣三省",False,False,False,False,False,False
柯智棠 (Kowen),False,False,False,False,False,False
柯智豪 (Blaire Ko),False,False,False,False,False,False
柯有倫 (Alan Kuo),False,False,False,False,False,False
柯有倫+林明禎,False,False,False,False,False,False
柯蕭 (KE),False,False,False,False,False,False
柱碩 (Joosuc),False,False,False,False,False,False
柳昇佑 (YU SEUNGWOO),False,False,False,False,False,False
柴崎幸,False,False,False,False,False,False
"柴田俊文, 大畑雄一",False,False,False,False,False,False
柴郡貓 (CheshireCat),False,False,False,False,False,False
栖见Remix,False,False,False,False,False,False
校長（張馳）,False,False,False,False,False,False
核果人NUTS,False,False,False,False,False,False
格子兮,False,False,False,False,False,False
桂瑤,False,False,False,False,False,False
桃子A1J,False,False,False,False,False,False
"桃子A1J, Diiton",False,False,False,False,False,False
桃子假象 (Peach Illusion),False,False,False,False,False,False
桑布伊 (Sangpuy),False,False,False,False,False,False
梁多一 (Yang Da Il),False,False,False,False,False,False
梁子 (Liang Zi),False,False,False,False,False,False
梁心頤 (Lara),False,False,False,False,False,False
梁文音 (Wen Yin Liang),True,True,False,False,False,False
梁漢文 (Edmond Leung),False,False,False,False,False,False
梁琪清,False,False,False,False,False,False
梁耀燮 (YANG YO SEOP),False,False,False,False,False,False
梁詠琪 (Gigi Leung),True,True,False,False,True,False
梁軒 (Chloe Liang),False,False,False,False,False,False
梁釗峰 (Leung Chiu Fung),False,False,False,False,False,False
梁靜茹 (Fish Leong),True,True,True,False,True,True
"梁靜茹, 艾怡良",False,False,False,False,False,False
梅塔弦樂四重奏,False,False,False,False,False,False
梅林　茂,False,False,False,False,False,False
梅艷芳 (Anita Mui),False,False,False,False,False,False
棉子,False,False,False,False,False,False
棉花糖 (katncandix2),False,True,False,True,True,False
棒棒堂 (Lollipop),False,False,False,False,False,False
森七菜,False,False,False,False,False,False
森淮 (Senhuai),False,False,False,False,False,False
森白,False,False,False,False,False,False
椅子樂團 (The Chairs),False,False,False,False,False,False
植村花菜,False,False,False,False,False,False
"植村花菜, Ka-Na",False,False,False,False,False,False
椎名林檎,False,False,False,False,False,False
"椎名林檎×SOIL&""PIMP""SESSIONS",False,False,False,False,False,False
楊丞琳 (Rainie Yang),True,True,True,True,True,True
楊乃文 (Naiwen Yang),True,True,False,False,True,False
楊凱琳 (Rosie),False,False,False,False,False,False
楊千嬅 (Miriam Yeung),False,False,False,False,False,False
"楊又七, 星冰樂",False,False,False,False,False,False
楊和蘇,False,False,False,False,False,False
楊培安 (Roger Yang),False,False,False,False,False,False
楊士弘 (Midi Yang),False,False,False,False,False,False
楊奇煜,False,False,False,False,False,False
楊宇騰YU,False,False,False,False,False,False
楊宗緯 (Aska Yang),False,False,False,False,False,False
楊宜蓉Wooly,False,False,False,False,False,False
楊小壯,False,False,False,False,False,False
楊永聰 (James),False,False,False,False,False,False
楊淇森,False,False,False,False,False,False
楊琦,False,False,False,False,False,False
楊瑜婷,False,False,False,False,False,False
楊瑞代 (Gary Yang),False,False,False,False,False,False
楊程鈞 (Vic Yang),False,False,False,False,False,False
楊胖雨,False,False,False,False,False,False
"楊英格, 魏如萱",False,False,False,False,False,False
楊蒨時 (Hope Yang),False,False,False,False,False,False
楊錦聰 (Ken Yang),False,False,False,False,False,False
極品下流少女,False,False,False,False,False,False
楽七俱樂部 (LEQICLUB),False,False,False,False,False,False
榕幫 (Banyan Gang),False,False,False,False,False,False
槙原敬之,False,False,False,False,False,False
樂人·Live,False,False,False,False,False,False
樊凡,False,False,False,False,False,False
横山克,False,False,False,False,False,True
樹里からん,False,False,False,False,False,False
橘 和徳,False,False,False,False,False,False
橘 慶太,False,False,False,False,False,False
橘子妹,False,False,False,False,False,False
橘子新樂園,False,False,False,False,False,False
橘子海 (Orange Ocean),False,False,False,False,False,False
橙子焦糖 (Orange Caramel),False,False,False,False,False,False
檀健次,False,False,False,False,False,False
櫻坂46,False,False,False,False,False,False
櫻桃幫 (Cherry Boom),False,False,False,False,False,False
欅坂46,False,False,False,False,False,False
欣彥,False,False,False,False,False,False
欸！店內音樂BGM聽什麼？,False,False,False,False,False,False
歐吉虎 (OGCEO261),False,False,False,False,False,False
